safe_text,label,agreement
lawmakers ask for hearing on measles vaccination lawmakers including congresswoman diana degette  are asking the ,1.0,0.6666666666666666
user when my disciples dont know how vaccines cause autism i give them this link  user,-1.0,0.6666666666666666
"
dads heartfelt plea after ailing 2 year old is exposed to measles",1.0,1.0
obama needs to say that no one can be vaccinated ever again so republicans can stop pandering to conspiracy theorists amp support vaccinations,1.0,1.0
user good point  does there immunity require other safeguards amp recourse options for their employees thats interesting point,0.0,0.6666666666666666
user user user well its not a procedure its a safe way to prevent disease vaccineswork,1.0,1.0
i want to go to disneyland but i also dont want measles,0.0,1.0
people dont vaccinate for measles mumps and rubella but smoke anything just let that sink in,1.0,0.6666666666666666
t1 mine would be are vaccines safe for individuals with autism i definitely want to put this debate to rest hcsm,1.0,0.6666666666666666
user now a days people punish their kids by letting them get measles,1.0,0.6666666666666666
canadian hiv vaccine researcher explores ways to engage atrisk youth  via user,0.0,0.6666666666666666
i have to get a measles shot,1.0,1.0
king county measles case confirmed in traveler from brazil ,0.0,1.0
state asks justices for immunity in crossover deaths attorneys for adot tried to convince skeptical supreme court ,0.0,1.0
user a leading cdc official says its possibility that vaccines rarely trigger autism ,-1.0,0.6666666666666666
aids n  q  hivaids health topics staying healthy with hiv immunizations  influenza  information for ,0.0,0.6666666666666666
even jim carreys kick ass costars think hes an idiot should stick to putting kids in danger with antivaccine campaign jackass,1.0,1.0
you bash medical procedures based on scientific claims of harm when there are thousands who would kill 4 the vaccine and cant afford it,1.0,0.6666666666666666
user lt gov scott wants to eliminate philosophical exemption to vts mandatory vaccination law to protect public health,1.0,0.6666666666666666
sb5143 enroll concerning the availability of childhood immunization resources for expecting parents ,0.0,0.6666666666666666
health officials urge vaccinations after flu hits maryland rick ritter reports ,1.0,0.6666666666666666
nevada health officials update legislators on measles outbreak ,0.0,0.6666666666666666
user user sen rand paul supports voluntary vaccinations   measles much,-1.0,0.6666666666666666
user user 13 in orange countyca come down wmeasles all but 1 were vaccinated vaccine fail,-1.0,1.0
so i come to the doctor for a chicken pox and measles vaccinationturns out i already got both but i still need some other shot ,0.0,0.6666666666666666
user on average people who complain live longer  releasing this tension increases immunity and boosts their health user,0.0,1.0
during the process ouch vaccines shots  university of maryland health ,1.0,1.0
you know you were a 90s kid when measles was a thing of the past,0.0,1.0
hb71 update providing for hospital care or assistance necessitated by traumatic injury immunity ,0.0,0.6666666666666666
 user hmmmm user cdc this years flu vaccine is not as effectivebecause virus mutated ,0.0,0.6666666666666666
user  somehow i found a spare 30 minutes away from mmr posts and readings,0.0,1.0
somerville out of flu vaccine remaining clinics canceled somerville mass  the city of somerville health ,0.0,1.0
vaccinations cause autism  very very stupid people,1.0,1.0
user user user the diffusion of responsibility is such that well measles aint glitter,0.0,0.6666666666666666
but the girl who is famous for getting naked said they do user no vaccines dont cause autism ,1.0,1.0
data does not support the parental fear that hpv vaccination gives permission for children to be sexually active onscongress vaccinate,1.0,1.0
after overseas trip wake resident could have spread measles at home user  ,0.0,1.0
shots on shots on shots immunizations safetyfirst  the village doctors ,1.0,0.6666666666666666
user with silicon valleys fetishization of startup founders on the autism spectrum shouldnt they be vaccinating more ,0.0,0.6666666666666666
robots user mmr dc dj latenight livemixing serato mixmasterrod dupontcircle future ,0.0,1.0
waiting for a vaccination so i can go back to school this blows number 20 and theyre on 8 fml,1.0,1.0
user user still couldnt pay me to vaccinate my kids,-1.0,1.0
"the best conspiracy theories never die why its so hard to end antivaccine fear 
 
the best conspiracy",1.0,0.6666666666666666
as the parent of an autistic child i can assure you that id vaccinate again because im a grown man not living in the dark ages not real,1.0,0.6666666666666666
last time i let you cook you know measles medicine costed fucking 18 coins back then user user user user,0.0,1.0
reading on immunity by eula biss fascinating with the anxiety i feel at every health check up for my kid its nice to read up on,0.0,1.0
vaccinate your damn kids people jesus,1.0,1.0
second hand user vapor cures autism ask jenny mccarthy vaccineswork,1.0,1.0
rubio says it should absolutely be mandatory for children to receive some vaccines,1.0,0.6666666666666666
kidpresidentcampaignpromises free kootie vaccination for all,0.0,0.6666666666666666
"pediatrician says 5in1 vaccine pushed by bill gates gavi who will kill 3125 babies

by aaron ",-1.0,0.6666666666666666
people who dont believe in vaccinating their kids should live on mercury,1.0,1.0
user you probably have measles,0.0,1.0
vaccinationmodern medicine wrongdoingcause autism killercause ashmacause cancerinflamed brain chicken pox mmrdestroy flesh,-1.0,1.0
"user stephanie messenger lives in brisbane queensland australia

where the who says measles is eliminated ",0.0,1.0
next friday 220 live at allure lounge mmr takes over with the big birthday bash for ladyjademmr ,0.0,1.0
user measles,0.0,1.0
disney lands got measles sooooo where are the patriots going this year sb49,0.0,1.0
user user user mom genes dont cause asd toxic ingredients in vaccines cause asd ,0.0,0.6666666666666666
user user just spent the weekend at disneyland didnt get all my vaccinations as a child made me sick still fine,-1.0,0.6666666666666666
second case of measles in pierce county where you may have been exposed pierce county  health officials want ,0.0,1.0
rt user the flu vaccine is even safer than we knew ,1.0,1.0
"user should learn what the childhood mortality was prior to vaccines kids still die from these diseases everyday 
user",1.0,0.6666666666666666
first thing i was asked after parking at user was if i was ready for the measles really,0.0,1.0
varicella death underscores importance of catchup vaccination ,1.0,1.0
cada dia protect children from misguided parents i had measles back in 1957 when i was a child that was before the vaccine aga,1.0,0.6666666666666666
yesterday someone on fb had the gaul 2 post vaccinations dont prevent diseases u know like polio pertusis german measels etcfacepalm,1.0,1.0
40 yrs ago my mom had german measles when she was pregnant with me her doctor urged her to abort me but my mom knew that was not gods plan,0.0,0.6666666666666666
vaccines are safe and effective vaccine preventable diseases still kill kids please choose to vaccinate vaccines duh,1.0,1.0
user students before heading off to college get immunized most schools require vaccinations and it could save lives maybe yours,1.0,1.0
user on average people who complain live longer releasing this tension increases immunity and boosts their health user,0.0,1.0
user vaccines i agree with the rest of the list but vaccines have revolutionized the world look at death tolls before amp after,1.0,0.6666666666666666
user i used mmr for a few months but went back to user after getting a better phone gps uses up battery in general though,0.0,1.0
on avg ppl who complain live longr releasin tension increases immunity ampboosts health user gawd ur gona live foreverr0 lmao,0.0,1.0
user on average people who complain live longer releasing this tension increases immunity and boosts their health silver lining,0.0,0.6666666666666666
attend healthampsafety mtg discussion on hpv vaccination wreps from academy of pediatrics amp ma dept health gr8 info user user,1.0,0.6666666666666666
